rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,view_history,stimulus,key_press,button_pressed,id,type,shape,color,condition
18791,12-24,demo.4,survey-dropdown,25,154540,0.0-25.0,ey8xmqcw6t,,,,,,,,,
5364,5c4627d87745160001527a4d,ProlificID,survey-text,0,5366,0.0-0.0,ywrqvarwp9,,,,,,,,,
4496,NA,instructions,instructions,1,9866,0.0-1.0,ywrqvarwp9,"[{""page_index"":0,""viewing_time"":4486}]",,,,,,,,
null,NA,,html-keyboard-response,2,13371,0.0-2.0,ywrqvarwp9,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,3,17876,0.0-3.0,ywrqvarwp9,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot34'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,4,22381,0.0-4.0,ywrqvarwp9,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,5,26885,0.0-5.0,ywrqvarwp9,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,6,31390,0.0-6.0,ywrqvarwp9,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,7,35895,0.0-7.0,ywrqvarwp9,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4_red'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,null,,,,,,
4261,NA,break,html-button-response,8,41162,0.0-8.0,ywrqvarwp9,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>! You will see animations and will be asked to make a decision.</p>",,0,,,,,
6796,NA,,html-button-delay-response,9,47962,0.0-9.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,2,testing.1,testing,dot,,AB
7506,NA,,html-button-delay-response,10,55972,0.0-10.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot21'></div></div> </div>,,1,testing.2,testing,dot,,notAnotB
12428,NA,,html-button-delay-response,11,68904,0.0-11.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot32'></div></div> </div>,,1,testing.4,testing,dot,,notAB
11899,NA,,html-button-delay-response,12,81307,0.0-12.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,1,testing.6,testing,dot,,AnotB_grey
5222,NA,,html-button-delay-response,13,87034,0.0-13.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,,1,testing.10,testing,dot,,AnotB_red
5052,NA,,html-button-delay-response,14,92590,0.0-14.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot76'></div></div> </div>,,1,testing.15,testing,dot,,notAnotB
5779,NA,,html-button-delay-response,15,98874,0.0-15.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,1,testing.9,testing,dot,,AnotB_red
5186,NA,,html-button-delay-response,16,104565,0.0-16.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,,1,testing.11,testing,dot,,AnotB_red
5140,NA,,html-button-delay-response,17,110210,0.0-17.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4_red'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,,2,testing.13,testing,dot,,AB
5739,NA,,html-button-delay-response,18,116453,0.0-18.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot54'></div></div> </div>,,1,testing.5,testing,dot,,notAB
4990,NA,,html-button-delay-response,19,121948,0.0-19.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot43'></div></div> </div>,,1,testing.14,testing,dot,,notAnotB
5041,NA,,html-button-delay-response,20,127494,0.0-20.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,,1,testing.7,testing,dot,,AnotB_grey
4961,NA,,html-button-delay-response,21,132960,0.0-21.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,,1,testing.8,testing,dot,,AnotB_grey
4905,NA,,html-button-delay-response,22,138369,0.0-22.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,,2,testing.12,testing,dot,,AB
5326,NA,,html-button-delay-response,23,144199,0.0-23.0,ywrqvarwp9,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot76'></div></div> </div>,,1,testing.3,testing,dot,,notAB
9472,"['wugging had to do with the direction of the movement/rotation direction', 'wugging had to do with the colors']",self_report,survey-multi-select,24,154182,0.0-24.0,ywrqvarwp9,,,,,,,,,
27565,1g,demo.1,survey-dropdown,25,181752,0.0-25.0,ywrqvarwp9,,,,,,,,,
27565,2+ug,demo.2,survey-dropdown,25,181752,0.0-25.0,ywrqvarwp9,,,,,,,,,
27565,female,demo.3,survey-dropdown,25,181752,0.0-25.0,ywrqvarwp9,,,,,,,,,
27565,25-34,demo.4,survey-dropdown,25,181752,0.0-25.0,ywrqvarwp9,,,,,,,,,
43941,5c1b927f3c08ba000171621a,ProlificID,survey-text,0,43945,0.0-0.0,w6rd336tpd,,,,,,,,,
1569,NA,instructions,instructions,1,45516,0.0-1.0,w6rd336tpd,"[{""page_index"":0,""viewing_time"":1569}]",,,,,,,,
null,NA,,html-keyboard-response,2,49020,0.0-2.0,w6rd336tpd,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,3,53543,0.0-3.0,w6rd336tpd,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,4,58069,0.0-4.0,w6rd336tpd,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,5,62582,0.0-5.0,w6rd336tpd,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,6,67100,0.0-6.0,w6rd336tpd,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4_red'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,null,,,,,,
